video_id,user_id,views,captions,subtitles,top_comments,likes,comment_count,shares,saved_count,viewer_retention_percentage,video_file,use_ai_description,combine_descriptions,cluster,sentiment_score,analyzed_comments_count,sentiment_interpretation,sentiment_variance,score_edu_kw,score_edu_zs,score_eco_kw,score_eco_zs,score_educational,score_eco,total_score_raw,total_score,social_value_multiplier,combined_multiplier,quality_sentiment_multiplier,content_flag,engagement_rate,viral_coefficient,save_rate,overall_score,norm_likes,norm_comment_count,norm_shares,norm_saved_count,norm_viewer_retention_percentage,norm_sentiment_score,norm_engagement_rate,norm_viral_coefficient,norm_save_rate,norm_overall_score,video_score,category_total_score,video_money
2034,14,12012,"adventure, trip highlights","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 2)","Really boring, I didn't enjoy this. | Not useful at all. | Poor quality, needs improvement. | Too repetitive and unoriginal. | Disliked the presentation style.",742,70,54,87,36.49,,,,2,0.25179546177387235,5,Negative,0.012456013976944968,0.5,0.006443070713430643,0.5,0.014652183279395103,0.15451014949940145,0.16025652829557657,0.157383338897489,0.12013295326498132,0.9240265906529963,0.9424593418442411,0.9424593418442411,True,0.0720945720945721,0.004495504495504496,0.007242757242757243,0.2970372770643234,0.264622641509434,0.28787878787878785,0.26436781609195403,0.20634920634920637,0.0,0.0,0.303642012635537,0.4355823281439745,0.18690332273041085,0.0,0.15882030483142634,8.461923484876074,187.26964832355898
2035,15,7825,"soccer workout, endurance",I’m sharing a fitness guide that mixes soccer drills with overall conditioning.,"Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Too repetitive and unoriginal. | Not useful at all.",601,40,34,84,39.91,,,,4,0.25179546177387235,5,Negative,0.012456013976944968,0.7310585786300049,0.48202216625213623,0.5,0.0008005480049178004,0.5567330899654969,0.15056038360344245,0.3536467367844697,0.4864159909404699,0.997283198188094,0.9644363241047703,0.9644363241047703,True,0.08626198083067092,0.004345047923322683,0.01073482428115016,0.3107172770643234,0.1547058823529412,0.04545454545454543,0.18421052631578952,0.2,0.0,0.0,0.3439224166760875,0.2928978412946483,0.5762019704980714,0.0,0.10380580008894207,4.275163927394312,242.26981729562377
2036,12,24734,"bible verse, reflection",In this devotion I’ll share a verse and then guide a prayer session for encouragement.,"Interesting perspective. | This was okay overall. | Thanks for sharing. | Not bad, could be better. | I learned something new.",1692,122,140,320,41.64,,,,0,0.5935958933085204,5,Neutral,0.026196112352528562,0.7310585786300049,0.012397113256156445,0.5,0.008970017544925213,0.227995552868311,0.15627901228144764,0.19213728257487933,0.18499364659042694,0.9369987293180854,0.9942030438586185,0.9942030438586185,True,0.07900056602247918,0.005660224791784588,0.012937656666936201,0.5227175359851122,0.7484559236384054,0.7704918032786886,0.8205128205128205,0.9140127388535032,0.20271844660194172,0.6875124278212998,0.3336672432330886,0.6390903577103247,0.7854979411422137,0.604483378419627,0.6481848553057402,6.266901119398733,1031.9924046325434
2037,1,24017,"fps, gaming highlights",Jump into the action with me as I play an FPS match and talk through strategies. (variant 3),"Not bad, could be better. | I learned something new. | Interesting perspective. | Thanks for sharing. | This was okay overall.",808,133,144,200,48.38,,,,5,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.6483029127120972,0.5,0.00568752596154809,0.603812038898468,0.15398126817308366,0.37889665353577584,0.5335394806399986,1.0067078961279998,1.0151157939015927,1.0151157939015927,True,0.045176333430486736,0.005995753008285798,0.008327434733730274,0.5496775359851123,0.15373699148533587,0.4486486486486487,0.9482758620689654,0.5614035087719299,0.2810650887573966,0.6875124278212997,0.0,0.5400863252184629,0.2912245172873585,0.6420493974652196,0.4893179870171104,3.907932069840111,1249.3227203456827
2038,12,11942,"bible study, scripture reading",Today we’ll read a passage from the Bible and reflect on its meaning in our lives.,"Amazing content, keep it up! | Great explanation, very helpful. | This was super entertaining. | High quality and well presented. | Loved this video!",567,84,71,89,36.42,,,,0,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.001529111759737134,0.5,0.0002101560094160959,0.151070378231816,0.15014710920659127,0.15060874371920363,0.10748964163561155,0.9214979283271223,1.011302481934666,1.011302481934666,True,0.06045888460894323,0.0059454027801038355,0.0074526879919611455,0.5950504432994127,0.1167883211678832,0.45901639344262296,0.3782051282051282,0.17834394904458595,0.0,1.0,0.060526323421592636,0.700230766803312,0.18594910978690865,0.7983985370837937,0.40200748539725245,6.266901119398733,640.0468448768438
2039,9,6314,"music cover, acoustic guitar",Sit back and enjoy as I perform an acoustic guitar cover of a popular song. (variant 2),"Really boring, I didn't enjoy this. | Not useful at all. | Disliked the presentation style. | Too repetitive and unoriginal. | Poor quality, needs improvement.",726,42,16,77,68.55,,,,8,0.25179546177387235,5,Negative,0.012456013976944966,0.5,0.0025666621513664722,0.5,0.0007821021135896444,0.15179666350595653,0.15054747147951275,0.15117206749273465,0.10854096320236942,0.9217081926404739,0.9417638224404843,0.9417638224404843,True,0.12416851441241686,0.0025340513145391194,0.012195121951219513,0.4252772770643234,0.17882836587872558,0.0,0.0,0.0,1.0,0.0,0.9132479010673807,0.0,0.681544808726706,0.03944016877336315,0.2498840869671993,4.191158901684127,594.8876285339243
2040,3,19834,"jokes, memes",Here’s a funny compilation of memes that had me laughing nonstop.,"Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining. | Loved this video! | High quality and well presented.",885,109,109,194,44.38,,,,6,0.7489507388323545,5,Positive,0.0170368024621816,0.11920292202211755,9.092864638660103e-05,0.5,0.0002883000415749848,0.03582452665910588,0.1502018100291025,0.09301316834410418,0.0,0.9,1.0048531034365296,1.0048531034365296,True,0.05561157608147625,0.005495613592820409,0.009781183825753756,0.6268904432994127,0.2938706968933669,0.5394736842105263,0.6556291390728477,0.6382113821138211,0.2790449037776196,1.0,0.06154754670229182,0.6390364848286787,0.4911027663656756,0.9041882473848645,0.5677634950144038,5.677439890014892,997.8043305859395
2041,5,5109,"fitness tips, soccer practice",Let’s train together! Today I’m going through a soccer workout to build stamina. (variant 3),"Disliked the presentation style. | Really boring, I didn't enjoy this. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Not useful at all.",545,38,33,33,45.47,,,,4,0.25179546177387235,5,Negative,0.012456013976944968,0.5,0.7069639563560486,0.5,0.31768321990966797,0.6448747694492339,0.37237825393676754,0.5086265116930008,0.7756521059925975,1.0551304211985195,0.981790491007898,0.981790491007898,True,0.12057154041886867,0.0064591896652965355,0.0064591896652965355,0.33295727706432343,0.12176470588235296,0.02272727272727273,0.17543859649122812,0.0,0.20269777615749185,0.0,1.0,0.755260675488284,0.11920150646020795,0.06557895898799564,0.15771243450693367,4.275163927394312,368.081192577919
2042,7,17677,"tech, computer guide",This video explains a step-by-step PC guide for better productivity.,"Too repetitive and unoriginal. | Poor quality, needs improvement. | Really boring, I didn't enjoy this. | Not useful at all. | Disliked the presentation style.",1838,137,120,104,49.15,,,,7,0.25179546177387235,5,Negative,0.012456013976944966,0.8807970779778823,0.700285792350769,0.5,0.0008518893155269325,0.754439178038903,0.15059632252086885,0.45251775027988594,0.670937279938074,1.0341874559876147,0.9755076014446264,0.9755076014446264,True,0.11851558522373706,0.006788482208519546,0.005883351247383606,0.3476772770643234,1.0,0.8636363636363638,1.0,0.24413145539906103,0.4674970805760996,0.0,1.0,1.0,0.0,0.12016814548215504,0.5781740712626847,3.454314055179228,1670.0414694782396
2043,10,7945,"easy dinner, food tutorial",Let’s bake and cook together — I’ll show you a simple way to create a delicious meal.,"Amazing content, keep it up! | Loved this video! | This was super entertaining. | High quality and well presented. | Great explanation, very helpful.",518,55,44,98,68.93,,,,3,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.9711984395980835,0.5,0.3969089686870575,0.8298389077186584,0.42783627808094027,0.6288375928997993,1.0,1.1,1.0648531034365296,1.0648531034365296,True,0.0776589049716803,0.005538074260541221,0.012334801762114538,0.7250904432994127,0.044383561643835646,0.1658031088082901,0.19402985074626863,0.22727272727272724,0.9440075495438821,1.0,0.13611969167403723,0.6450304703358886,0.859677276326919,1.0,0.4808763654082885,3.9159977832460084,1225.2408243914851
2044,4,24761,"travel diary, exploring","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 3)","Thanks for sharing. | This was okay overall. | Interesting perspective. | I learned something new. | Not bad, could be better.",1783,141,69,337,48.31,,,,2,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.006965613923966885,0.5,0.015674004331231117,0.1548759297467768,0.1609718030318618,0.1579238663893193,0.12114173051935617,0.9242283461038713,0.9903719288943542,0.9903719288943542,True,0.08048947942328662,0.0027866402810871934,0.013610112677193975,0.5493975359851122,0.7556603773584906,0.6464646464646464,0.3505747126436781,1.0,0.3441048034934498,0.6875124278212998,0.4083054798335237,0.12062086397107677,0.9620603273573254,0.580761788811899,0.5996692869421072,8.461923484876074,707.0875263416988
2045,4,14366,"travel diary, exploring",Here’s a travel diary where I share experiences from my recent trip.,"Great explanation, very helpful. | Loved this video! | This was super entertaining. | High quality and well presented. | Amazing content, keep it up!",1496,106,36,200,51.09,,,,2,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.00019631115719676018,0.5,0.001042078947648406,0.15013741781003773,0.15072945526335388,0.1504334365366958,0.10716246882587413,0.9214324937651749,1.011282851566082,1.011282851566082,True,0.11401921202840039,0.002505916747876932,0.013921759710427398,0.6537304432994128,0.6202830188679245,0.46969696969696967,0.16091954022988503,0.5650793650793651,0.4250363901018923,1.0,0.8263372616340221,0.0688805944389876,1.0,0.8208652272174609,0.60991439618225,8.461923484876074,719.1678331165434
2046,2,3930,"bible, prayer",Here’s a short Bible study where I reflect on scripture and pray with you. (variant 2),"High quality and well presented. | Loved this video! | Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining.",359,28,15,40,46.45,,,,0,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.007364535704255104,0.5,0.0004213142383377999,0.15515517499297857,0.15029491996683644,0.1527250474799075,0.11143926330964911,0.9222878526619298,1.0115394592351086,1.0115394592351086,True,0.10229007633587786,0.003816793893129771,0.010178117048346057,0.6351704432994127,0.0,0.0,0.019230769230769214,0.02229299363057321,0.38951456310679616,1.0,0.6767493039741977,0.24387009564635506,0.4838592534040545,0.905955062246004,0.36768104353162795,6.266901119398733,585.394800798036
2047,14,21842,"adventure, trip highlights",Come along on this adventure as I explore nature and cultural spots.,"I learned something new. | This was okay overall. | Thanks for sharing. | Not bad, could be better. | Interesting perspective.",2301,118,165,143,70.17,,,,2,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.0005542943254113197,0.5,0.03209610655903816,0.15038800602778793,0.1724672745913267,0.1614276403095573,0.12768076412750745,0.9255361528255015,0.9907642709108433,0.9907642709108433,True,0.11830418459848,0.007554253273509752,0.006547019503708452,0.6368375359851122,1.0,0.5303030303030303,0.9022988505747126,0.38412698412698415,0.9804949053857351,0.6875124278212998,0.8797601367739046,0.999341569826087,0.10220473987916616,0.7819892365522023,0.7767270433403666,8.461923484876074,915.8614851176511
2048,4,22818,"adventure, trip highlights",Travel with me as I document my journey and show you the sights I visited. (variant 3),"This was super entertaining. | Great explanation, very helpful. | Amazing content, keep it up! | High quality and well presented. | Loved this video!",2240,117,110,166,48.77,,,,2,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.0028307826723903418,0.5,0.006638197228312492,0.15198154787067322,0.15464673805981874,0.15331414296524598,0.11253868218333511,0.9225077364366671,1.0116054243675296,1.0116054243675296,True,0.10811639933385923,0.004820755543868876,0.007274958366202121,0.6444504432994127,0.9712264150943395,0.5252525252525252,0.5862068965517241,0.45714285714285713,0.35749636098981086,1.0,0.7527439724362043,0.4955294822550728,0.1908234629914927,0.7995089747582886,0.7062035574348662,8.461923484876074,832.7051883324731
2049,10,11091,"home cooking, delicious recipe","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating. (variant 3)","This was super entertaining. | Amazing content, keep it up! | Loved this video! | Great explanation, very helpful. | High quality and well presented.",1023,76,82,106,38.92,,,,3,0.7489507388323545,5,Positive,0.0170368024621816,0.7310585786300049,0.9983685612678528,0.5,0.002388028660789132,0.9181755664764985,0.1516716200625524,0.5349235932695254,0.8247299015752273,1.0649459803150454,1.0543368975310432,1.0543368975310432,True,0.10648273374808404,0.00739338202145884,0.009557298710666306,0.6050504432994127,0.3210958904109589,0.27461139896373055,0.47761194029850745,0.2532467532467532,0.0,1.0,0.7165773475877828,1.0,0.5327942848204383,0.7085085911714791,0.4854104056137656,3.9159977832460084,1236.7932556582332
2050,2,19077,"bible verse, reflection",Here’s a short Bible study where I reflect on scripture and pray with you. (variant 3),"I learned something new. | Interesting perspective. | Not bad, could be better. | This was okay overall. | Thanks for sharing.",2140,139,91,258,59.03,,,,0,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.007831986993551254,0.5,0.00045940381824038923,0.15548239089548588,0.15032158267276827,0.1529019867841271,0.11176948212034685,0.9223538964240694,0.9898095939904137,0.9898095939904137,True,0.12423337002673376,0.004770142055878807,0.013524139015568485,0.5922775359851122,1.0,0.9098360655737705,0.5064102564102564,0.7165605095541401,0.8780582524271844,0.6875124278212998,1.0,0.44826208614343455,0.8496049265361819,0.7909647316171179,0.7903847621052075,6.266901119398733,1258.3926707839116
2051,13,24613,"funny, meme compilation",I created this comedy sketch to brighten your day and make you smile. (variant 2),"Thanks for sharing. | I learned something new. | Interesting perspective. | This was okay overall. | Not bad, could be better.",2561,179,161,283,61.08,,,,6,0.5935958933085204,5,Neutral,0.026196112352528556,0.5,0.00011562101281015202,0.5,0.0003790283517446369,0.1500809347089671,0.15026531984622124,0.1501731272775942,0.1066766580879305,0.9213353316175861,0.9895040245484685,0.9895040245484685,True,0.11786454312761549,0.006541258684435055,0.011497988867671555,0.6004775359851122,0.9974811083123426,1.0,1.0,1.0,0.8741981468282253,0.6875124278212998,0.8345094494785952,0.8385466152451061,0.6720553415305864,0.8256936152060724,0.8893907511846977,5.677439890014892,1563.041567321371
2052,1,15238,"valorant, clutch gameplay",Jump into the action with me as I play an FPS match and talk through strategies. (variant 4),"Thanks for sharing. | This was okay overall. | I learned something new. | Not bad, could be better. | Interesting perspective.",703,87,75,118,49.03,,,,5,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.6235511302947998,0.5,0.005112838931381702,0.5864857912063598,0.1535789872519672,0.3700323892291635,0.5169962550974851,1.0033992510194971,1.014123200369042,1.014123200369042,True,0.056765979787373674,0.004921905761911012,0.007743798398739992,0.5522775359851122,0.10406811731315044,0.19999999999999998,0.3534482758620689,0.20175438596491233,0.3051035502958581,0.6875124278212997,0.14375121793558568,0.20629053996138252,0.21092851780999344,0.6496372450504835,0.3419466345073246,3.907932069840111,873.055377015608
2053,7,11768,"tech, computer guide",I’ll show you how to optimize your computer and explore new software features.,"Interesting perspective. | Thanks for sharing. | I learned something new. | Not bad, could be better. | This was okay overall.",1145,82,74,148,43.4,,,,7,0.5935958933085204,5,Neutral,0.026196112352528562,0.7310585786300049,0.9381423592567444,0.5,0.0028973862063139677,0.8760172250687225,0.15202817034441976,0.5140226977065712,0.7857229160682019,1.0571445832136404,1.0302468000272849,1.0302468000272849,True,0.11055404486743711,0.00628823929299796,0.01257647858599592,0.5297575359851122,0.5491216655823031,0.44696969696969696,0.5740740740740741,0.4507042253521127,0.24367458154924093,0.6875124278212997,0.871191448933715,0.8962723489312184,0.9136501230908772,0.575627076444308,0.5453107572224398,3.454314055179228,1575.1166016925997
2054,9,10003,"music cover, acoustic guitar",In this video I’ll play a guitar cover and talk about why I love this piece.,"High quality and well presented. | Great explanation, very helpful. | Loved this video! | Amazing content, keep it up! | This was super entertaining.",378,99,39,94,50.32,,,,8,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.001083643757738173,0.5,0.00031707846210338175,0.1507585506304167,0.15022195492347237,0.15049025277694456,0.10726850400763327,0.9214537008015267,1.0112892136769875,1.0112892136769875,True,0.05158452464260722,0.0038988303508947315,0.009397180845746277,0.6506504432994127,0.0,0.57,0.25000000000000006,0.1223021582733813,0.3905048478769643,1.0,0.0,0.3474379212426632,0.3332141683806422,0.795286743033496,0.42670594300888276,4.191158901684127,1015.8393421474908
2055,12,22877,"bible study, scripture reading",In this devotion I’ll share a verse and then guide a prayer session for encouragement. (variant 2),"Too repetitive and unoriginal. | Not useful at all. | Disliked the presentation style. | Poor quality, needs improvement. | Really boring, I didn't enjoy this.",1563,137,168,339,51.37,,,,0,0.25179546177387235,5,Negative,0.012456013976944966,0.7310585786300049,0.03644135594367981,0.5,0.006149932276457548,0.24482652274957734,0.15430495259352028,0.1995657376715488,0.1988572458521238,0.9397714491704248,0.9471827993994695,0.9471827993994695,True,0.08165406303274031,0.007343620229925253,0.014818376535384885,0.3565572770643234,0.6760247052217855,0.8934426229508197,1.0,0.9745222929936305,0.5805825242718445,0.0,0.37275639582583403,1.0,0.9910749400373329,0.15902923909826244,0.5729769401435726,6.266901119398733,912.2518760159096
2056,14,20266,"adventure, trip highlights",Come along on this adventure as I explore nature and cultural spots. (variant 2),"Thanks for sharing. | This was okay overall. | Not bad, could be better. | Interesting perspective. | I learned something new.",1332,180,73,188,70.84,,,,2,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.0005271047120913863,0.5,0.012371399439871311,0.15036897329846396,0.15865997960790992,0.15451447645318694,0.1147788441336536,0.9229557688267307,0.9899901557112121,0.9899901557112121,True,0.07820980953320833,0.0036020921740846736,0.009276620941478337,0.6395175359851122,0.5429245283018868,0.8434343434343433,0.3735632183908046,0.526984126984127,1.0,0.6875124278212998,0.3798837063201546,0.27091713679028656,0.4345043415134194,0.7881567749779116,0.6436524993753748,8.461923484876074,758.949413480506
2057,14,3752,"journey, travel guide","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 4)","High quality and well presented. | This was super entertaining. | Great explanation, very helpful. | Loved this video! | Amazing content, keep it up!",181,13,8,50,66.05,,,,2,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.007386894430965185,0.5,0.016891561448574066,0.15517082610167562,0.16182409301400183,0.15849745955783873,0.12221221768312265,0.9244424435366245,1.012185836497517,1.012185836497517,True,0.05383795309168443,0.0021321961620469083,0.013326226012793176,0.7135704432994128,0.0,0.0,0.0,0.08888888888888888,0.8605531295487626,1.0,0.07602770203808226,0.0,0.9275001808889328,0.9585762344541919,0.3940540744842499,8.461923484876074,464.64063916422504
2058,13,8005,"jokes, memes",I created this comedy sketch to brighten your day and make you smile. (variant 3),"Interesting perspective. | I learned something new. | This was okay overall. | Thanks for sharing. | Not bad, could be better.",916,73,51,41,57.73,,,,6,0.5935958933085204,5,Neutral,0.026196112352528556,0.5,0.00012765747669618577,0.5,0.00044152638292871416,0.15008936023368732,0.1503090684680501,0.1501992143508687,0.10672534394859491,0.921345068789719,0.9895069457001084,0.9895069457001084,True,0.12991880074953155,0.006371018113678951,0.005121798875702686,0.5870775359851121,0.3068849706129303,0.3026315789473684,0.271523178807947,0.016260162601626042,0.7548111190306486,0.6875124278212998,0.9841807398620122,0.8060645438940415,0.0,0.7858711125682678,0.48853726214586163,5.677439890014892,858.5698096165418
2059,8,15547,"makeup tutorial, beauty tips",In this video I’ll share a makeup tutorial with tips for beginners. (variant 2),"Poor quality, needs improvement. | Not useful at all. | Really boring, I didn't enjoy this. | Disliked the presentation style. | Too repetitive and unoriginal.",599,149,94,189,42.79,,,,1,0.25179546177387235,5,Negative,0.012456013976944966,0.7310585786300049,0.1826723963022232,0.5,0.0006063203909434378,0.3471882510005577,0.1504244242736604,0.24880633763710908,0.29075413914210496,0.958150827828421,0.9526966129968684,0.9526966129968684,True,0.0541583585257606,0.006046182543255934,0.012156686177397569,0.3222372770643234,0.31336405529953915,1.0,1.0,0.9930555555555557,0.0,0.0,0.1478114242008824,1.0,0.6685989694472442,0.0,0.428135077786557,4.404995834172233,969.7633643989477
2060,8,6285,"beauty, skincare routine",Here’s a step-by-step guide to achieving this makeup look. (variant 2),"This was super entertaining. | Loved this video! | Amazing content, keep it up! | Great explanation, very helpful. | High quality and well presented.",191,30,37,56,60.08,,,,1,0.7489507388323545,5,Positive,0.0170368024621816,0.7310585786300049,0.9787348508834839,0.5,0.07177925854921341,0.9044319692074402,0.2002454809844494,0.5523387250959448,0.8572314655732851,1.0714462931146571,1.0562869913709267,1.0562869913709267,True,0.04105011933174224,0.0058870326173428794,0.008910103420843278,0.6896904432994128,0.0,0.0,0.2962962962962963,0.06944444444444445,0.6188260558339297,1.0,0.0,0.9525396872623644,0.20725215433463726,0.8961110326469793,0.39421279726397834,4.404995834172233,892.9264346670159
2061,15,12713,"fitness tips, soccer practice",Follow along as I do exercises focused on strength and endurance for athletes.,"Really boring, I didn't enjoy this. | Disliked the presentation style. | Too repetitive and unoriginal. | Not useful at all. | Poor quality, needs improvement.",751,39,78,127,62.56,,,,4,0.25179546177387235,5,Negative,0.012456013976944968,0.7310585786300049,0.48074570298194885,0.5,0.0018889292841777205,0.5558395656763656,0.1513222504989244,0.353580908087645,0.4862931359644593,0.9972586271928918,0.9644289528062097,0.9644289528062097,True,0.0682765672933218,0.0061354518996303,0.009989774246833949,0.4013172770643234,0.24294117647058824,0.034090909090909095,0.5701754385964912,0.3686274509803921,0.8257382427998543,0.0,0.0,0.6844592207432468,0.4965674268559561,0.26715169443850706,0.28678188286898837,4.275163927394312,669.3132205217308
2062,9,19502,"music cover, acoustic guitar",Watch this live music session where I share one of my favorite covers. (variant 2),"Great explanation, very helpful. | Loved this video! | This was super entertaining. | High quality and well presented. | Amazing content, keep it up!",2324,124,108,136,38.64,,,,8,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.0015142193296924233,0.5,0.0006661878433078527,0.1510599535307847,0.1504663314903155,0.1507631425105501,0.10777779347093426,0.9215555586941869,1.0113197710447857,1.0113197710447857,True,0.13106348066864937,0.005537893549379551,0.0069736437288483236,0.6039304432994128,1.0,0.82,1.0,0.4244604316546763,0.0,1.0,1.0,0.7647015919886522,0.031495081377653715,0.6385992698114277,0.7708460431654676,4.191158901684127,1835.1179546845542
2063,2,24260,"bible study, scripture reading",In this devotion I’ll share a verse and then guide a prayer session for encouragement. (variant 3),"Loved this video! | This was super entertaining. | Amazing content, keep it up! | High quality and well presented. | Great explanation, very helpful.",1306,104,65,347,49.28,,,,0,0.7489507388323545,5,Positive,0.0170368024621816,0.7310585786300049,0.039913907647132874,0.5,0.007189175579696894,0.2472573089419945,0.1550324229057878,0.20114486592389114,0.20180434602145955,0.940360869204292,1.016961364197817,1.016961364197817,True,0.06079967023907667,0.0026793075020610057,0.014303380049464139,0.6464904432994127,0.5317237507018528,0.6229508196721312,0.33974358974358976,1.0,0.4994174757281553,1.0,0.0655464992296634,0.0,0.9347819036350281,0.9363025165041348,0.6356305407250684,6.266901119398733,1012.0043453828256
2064,14,3152,"journey, travel guide",In this vlog I’m taking you with me on an adventure to discover amazing places. (variant 3),"Amazing content, keep it up! | Great explanation, very helpful. | High quality and well presented. | Loved this video! | This was super entertaining.",330,31,19,22,47.44,,,,2,0.7489507388323545,5,Positive,0.0170368024621816,0.2689414213699951,0.00483876233920455,0.5,0.002518874127417803,0.08406956004844171,0.15176321188919245,0.11791638596881708,0.04647645102285625,0.9092952902045712,1.0076416904979009,1.0076416904979009,True,0.12055837563451777,0.006027918781725888,0.006979695431472081,0.6391304432994127,0.07028301886792454,0.09090909090909087,0.06321839080459768,0.0,0.3187772925764191,1.0,0.9078642527956908,0.7180222336880981,0.1548783780312816,0.7872659507191941,0.40138003647008735,8.461923484876074,473.27889436827917
2065,7,6613,"tech review, pc setup",In this tutorial I’ll share useful Windows tips and tricks for your PC.,"Not bad, could be better. | Thanks for sharing. | I learned something new. | Interesting perspective. | This was okay overall.",301,61,13,70,55.97,,,,7,0.5935958933085204,5,Neutral,0.026196112352528562,0.8807970779778823,0.6689486503601074,0.7310585786300049,0.006340797524899244,0.7325031786454399,0.22375613185643095,0.4781296552509354,0.7187363420884916,1.0437472684176983,1.0262276055885022,1.0262276055885022,True,0.05670648722213821,0.001965824890367458,0.010585210948132466,0.5800375359851122,0.0,0.2878787878787879,0.00925925925925926,0.08450704225352111,0.7329700272479565,0.6875124278212997,0.0,0.0,0.641830713359159,0.7013983994010682,0.32620865870221394,3.454314055179228,942.2456225783557
2066,10,12183,"cooking, food, recipe",Welcome to my kitchen! Today I’ll guide you through a recipe and share some personal cooking tips.,"This was super entertaining. | High quality and well presented. | Loved this video! | Amazing content, keep it up! | Great explanation, very helpful.",1008,118,38,134,58.86,,,,3,0.7489507388323545,5,Positive,0.0170368024621816,0.7310585786300049,0.6940975785255432,0.5,0.005474163684993982,0.7051858785568816,0.15383191457949577,0.4295088965681887,0.6279962480305117,1.0255992496061024,1.0425328783183603,1.0425328783183603,True,0.09554296971189362,0.0031191003857834686,0.010998932939341706,0.6848104432994128,0.3128767123287671,0.49222797927461137,0.14925373134328357,0.34415584415584416,0.6272412708398869,1.0,0.496271092025545,0.18221667917929582,0.7024595203210215,0.9021886542184872,0.546590386467372,3.9159977832460084,1392.6757559630319
2067,14,8691,"journey, travel guide","Join me as I explore a new city, sharing highlights and travel tips along the way. (variant 5)","Not bad, could be better. | I learned something new. | Thanks for sharing. | Interesting perspective. | This was okay overall.",1010,63,39,118,42.35,,,,2,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.007290528621524572,0.5,0.0161723792552948,0.1551033700350672,0.16132066547870635,0.15821201775688676,0.12167950251025861,0.9243359005020517,0.9904041952138083,0.9904041952138083,True,0.1279484524220458,0.0044874007594062825,0.013577263836152341,0.5255575359851121,0.3910377358490566,0.25252525252525254,0.17816091954022986,0.30476190476190473,0.17059679767103347,0.6875124278212998,1.0,0.4340887252203307,0.9580613344489688,0.5258983126667842,0.42362664569359376,8.461923484876074,499.51051941206475
