video_id,user_id,views,captions,subtitles,top_comments,likes,comment_count,shares,saved_count,viewer_retention_percentage,video_file,use_ai_description,combine_descriptions,cluster,sentiment_score,analyzed_comments_count,sentiment_interpretation,sentiment_variance,score_edu_kw,score_edu_zs,score_eco_kw,score_eco_zs,score_educational,score_eco,total_score_raw,total_score,social_value_multiplier,combined_multiplier,quality_sentiment_multiplier,content_flag,engagement_rate,viral_coefficient,save_rate,overall_score,norm_likes,norm_comment_count,norm_shares,norm_saved_count,norm_viewer_retention_percentage,norm_sentiment_score,norm_engagement_rate,norm_viral_coefficient,norm_save_rate,norm_overall_score,video_score,category_total_score,video_money
2068,13,19707,"funny, meme compilation","Enjoy a set of jokes, memes, and funny clips I’ve put together. (variant 2)","This was super entertaining. | High quality and well presented. | Loved this video! | Amazing content, keep it up! | Great explanation, very helpful.",1862,130,84,191,52.44,,,,6,0.7489507388323545,5,Positive,0.0170368024621816,0.2689414213699951,0.00014677389117423445,0.5,0.00033550604712218046,0.08078516813482049,0.15023485423298552,0.115510011183903,0.041985474735410144,0.9083970949470821,1.0073722319206542,1.0073722319206542,True,0.10534327903790532,0.004262444816562643,0.009691987618612676,0.6591304432994127,0.7040302267002521,0.6776315789473684,0.4900662251655629,0.6260162601626017,0.5662865288667142,1.0,0.6790395887605717,0.4037466476270875,0.48170141735804967,1.0,0.7122980297006695,5.677439890014892,1251.8135895389491
2069,8,12626,"beauty hacks, skincare tips",I’m sharing my favorite skincare hacks and beauty advice in today’s video. (variant 2),"Loved this video! | This was super entertaining. | Amazing content, keep it up! | Great explanation, very helpful. | High quality and well presented.",1493,111,34,168,70.73,,,,1,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.0016834260895848274,0.5,0.0010520333889871836,0.15117839826270937,0.150736423372291,0.1509574108175002,0.10814035310436491,0.921628070620873,1.0113415246227915,1.0113415246227915,True,0.1297322984318074,0.002692856011405037,0.013305876762236655,0.7322904432994127,1.0,0.6806722689075629,0.2592592592592592,0.8472222222222222,1.0,1.0,1.0,0.0,0.8319015728392488,1.0,0.8352917833800186,4.404995834172233,1892.008882554678
2070,13,17377,"jokes, memes",This video is packed with comedy skits and internet humor for a good time. (variant 3),"High quality and well presented. | This was super entertaining. | Great explanation, very helpful. | Loved this video! | Amazing content, keep it up!",1420,131,79,178,36.55,,,,6,0.7489507388323545,5,Positive,0.0170368024621816,0.2689414213699951,4.0493858250556514e-05,0.5,0.00023105718719307333,0.08071077211177392,0.15016174003103513,0.11543625607140454,0.04184782682479162,0.9083695653649584,1.007363973046017,1.007363973046017,True,0.09380215227024227,0.004546239281809288,0.01024342521724118,0.5955704432994127,0.5184718723761546,0.6842105263157895,0.456953642384106,0.573170731707317,0.0,1.0,0.5357395706280448,0.4578949157410689,0.5398233654408187,0.8111105770403844,0.5785953291929091,5.677439890014892,1016.8405158046232
2071,3,11099,"funny, internet humor",I created this comedy sketch to brighten your day and make you smile. (variant 4),"Interesting perspective. | I learned something new. | Not bad, could be better. | This was okay overall. | Thanks for sharing.",1315,53,64,162,48.98,,,,6,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.00012713292380794883,0.5,0.0004389751993585378,0.15008899304666556,0.15030728263955098,0.15019813784310826,0.10672333488049145,0.9213446669760983,0.9895068251560223,0.9895068251560223,True,0.12902063248941345,0.005766285250923506,0.014595909541400127,0.5520775359851122,0.47439126784214947,0.17105263157894737,0.35761589403973515,0.508130081300813,0.4429793300071275,0.6875124278212998,0.9730286634181761,0.6906809082006587,0.9985785692009777,0.681857113141167,0.5123076977316858,5.677439890014892,900.3446749886945
2072,1,24658,"gaming, ranked match",Jump into the action with me as I play an FPS match and talk through strategies. (variant 5),"Interesting perspective. | I learned something new. | Thanks for sharing. | Not bad, could be better. | This was okay overall.",2597,235,105,300,47.7,,,,5,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.6222313046455383,0.5,0.00532159861177206,0.5855619132518768,0.15372511902824043,0.36964351614005864,0.5162705078726786,1.0032541015745358,1.0140796555355536,1.0140796555355536,True,0.1191094168221267,0.0042582528996674505,0.012166436856192717,0.5469575359851122,1.0,1.0,0.6120689655172413,1.0,0.25591715976331375,0.6875124278212997,0.9170228716224794,0.0,0.8193899071683369,0.6341113415298664,0.7454378554772065,3.907932069840111,1903.245893596939
2073,15,20370,"fitness, soccer, training",Follow along as I do exercises focused on strength and endurance for athletes. (variant 2),"Too repetitive and unoriginal. | Disliked the presentation style. | Not useful at all. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",2038,124,127,288,50.2,,,,4,0.25179546177387235,5,Negative,0.012456013976944968,0.7310585786300049,0.6170655488967896,0.5,0.0009581336635164917,0.6512634578167541,0.15067069356446153,0.4009670756906078,0.5747291337117725,1.0149458267423546,0.9697351126710485,0.9697351126710485,True,0.11237113402061856,0.0062346588119784,0.014138438880706922,0.3518772770643234,1.0,1.0,1.0,1.0,0.37513671162960277,0.0,0.8431893945415552,0.7061557741266739,0.9399967264007442,0.12136825323497749,0.6437256583077648,4.275163927394312,1502.3755656533926
2074,6,20924,"sports, hockey recap",I’m reviewing hockey plays and sharing my perspective as a fan.,"Amazing content, keep it up! | High quality and well presented. | Great explanation, very helpful. | Loved this video! | This was super entertaining.",2301,176,71,302,66.42,,,,9,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.003073567058891058,0.5,0.00036284836824052036,0.15215149694122374,0.15025399385776836,0.15120274539949605,0.10859821685740172,0.9217196433714804,1.0113689964479735,1.0113689964479735,True,0.12177403938061557,0.003393232651500669,0.01443318677117186,0.7150504432994127,1.0,1.0,0.7777777777777779,1.0,0.7629242819843344,1.0,0.7914360014988947,0.18620122252749416,1.0,0.963737772994489,0.9144201890842284,3.649261007152886,2500.1803820715686
2075,7,4086,"tech review, pc setup",This video explains a step-by-step PC guide for better productivity. (variant 2),"I learned something new. | Interesting perspective. | This was okay overall. | Thanks for sharing. | Not bad, could be better.",355,27,12,53,51.34,,,,7,0.5935958933085204,5,Neutral,0.026196112352528556,0.8807970779778823,0.5035481452941895,0.5,0.0011776305036619306,0.6167228250992973,0.15082434135256334,0.38377358322593036,0.542641211480653,1.0085282422961306,1.015661897752032,1.015661897752032,True,0.09642682329907,0.002936857562408223,0.01297112090063632,0.5615175359851122,0.035133376707872414,0.030303030303030346,0.0,0.004694835680751165,0.5527442584663295,0.6875124278212997,0.6426292788790466,0.2013480552279503,0.967521053839197,0.6550721284949584,0.31557594174621767,3.454314055179228,911.5332832806796
2076,11,11754,"valorant, clutch gameplay",Watch this intense Valorant gameplay where I break down how I won clutch rounds.,"Not bad, could be better. | I learned something new. | Thanks for sharing. | This was okay overall. | Interesting perspective.",730,50,76,73,66.91,,,,5,0.5935958933085204,5,Neutral,0.026196112352528562,0.2689414213699951,0.04625925049185753,0.5,0.0007109323050826788,0.11306390175529879,0.15049765261355788,0.13178077718442832,0.07235132827785927,0.9144702656555719,0.9874445047598643,0.9874445047598643,True,0.07282627190743576,0.0064658839543985025,0.006210651693040667,0.6237975359851122,0.11684011352885525,0.0,0.3620689655172413,0.004385964912280722,0.966346153846154,0.6875124278212997,0.3429537200281814,0.6862223132382846,0.0,0.8583614217035929,0.41654128598264506,3.907932069840111,1063.5098368495703
2077,11,23392,"fps, gaming",In this session I’ll share tips and tricks for improving aim and movement in FPS games.,"Too repetitive and unoriginal. | Disliked the presentation style. | Not useful at all. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",1814,119,141,146,56.14,,,,5,0.25179546177387235,5,Negative,0.012456013976944968,0.7310585786300049,0.32824695110321045,0.5,0.0026021585799753666,0.44909043936124876,0.15182151100598276,0.3004559751836158,0.38714697825042765,0.9774293956500856,0.9584801833433678,0.9584801833433678,True,0.08866279069767442,0.006027701778385773,0.006241450068399453,0.3756372770643234,0.6296121097445601,0.37297297297297294,0.9224137931034483,0.32456140350877194,0.5680473372781066,0.0,0.5393806681726185,0.55001731385723,0.004237204203117259,0.13412979808412898,0.4383743365803606,3.907932069840111,1119.253804759806
2078,8,17008,"beauty, skincare routine",Watch me go through my skincare routine and explain why I use these products.,"This was super entertaining. | Great explanation, very helpful. | Amazing content, keep it up! | Loved this video! | High quality and well presented.",857,119,78,190,50.86,,,,1,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.9392726421356201,0.5,0.17803433537483215,0.8074908494949341,0.2746240347623825,0.5410574421286583,0.836177399259229,1.0672354798518457,1.0550237473920832,1.0550237473920832,True,0.06197083725305738,0.004586077140169332,0.011171213546566321,0.6528104432994127,0.511520737327189,0.7478991596638656,0.8024691358024691,1.0,0.28883321403006434,1.0,0.23590667407607452,0.5645800105602348,0.5285610607579343,0.8061714759338475,0.6990438961597082,4.404995834172233,1583.3955117789994
2079,6,15256,"sports highlights, hockey",Here are some hockey highlights and my take on recent NHL games.,"Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Not useful at all. | Too repetitive and unoriginal.",1525,61,43,118,44.83,,,,9,0.25179546177387235,5,Negative,0.012456013976944966,0.5,0.0016876425361260772,0.5,0.0008724335348233581,0.15118134977528824,0.15061070347437636,0.1508960266248323,0.10802579283078505,0.921605158566157,0.9417329122181892,0.9417329122181892,True,0.10677766124803356,0.002818563188253802,0.00773466177241741,0.3303972770643234,0.6461468308253533,0.2384105960264901,0.4320987654320988,0.32352941176470584,0.19921671018276751,0.0,0.6440832082637327,0.08468419957789264,0.3256418958923697,0.07084580417014884,0.30410821532678095,3.649261007152886,831.4836035589536
2080,6,8234,"nhl game, hockey analysis",Here are some hockey highlights and my take on recent NHL games. (variant 2),"Loved this video! | High quality and well presented. | Amazing content, keep it up! | Great explanation, very helpful. | This was super entertaining.",373,25,49,73,64.83,,,,9,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.0015208068070933223,0.5,0.0007469578995369375,0.15106456476496533,0.15052287052967586,0.15079371764732058,0.10783485532808242,0.9215669710656165,1.0113231947562145,1.0113231947562145,True,0.054287102258926405,0.005950935146951664,0.008865678892397377,0.7086904432994128,0.12083903328773368,0.0,0.5061728395061728,0.15808823529411764,0.7214099216710183,1.0,0.1283166400204801,0.6380267666619157,0.4395043597758043,0.9489743616405526,0.47833742390078887,3.649261007152886,1307.8559042370898
2081,9,11606,"music cover, acoustic guitar",I’m performing a guitar cover and adding my own style to the music.,"I learned something new. | Interesting perspective. | Not bad, could be better. | Thanks for sharing. | This was okay overall.",951,70,75,78,58.55,,,,8,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.016133591532707214,0.5,0.00885172188282013,0.16129351407289505,0.1561962053179741,0.15874485969543456,0.12267393634740523,0.924534787269481,0.9904638612440371,0.9904638612440371,True,0.09443391349302085,0.006462174737204894,0.0067206617266930896,0.5903575359851122,0.29445015416238435,0.27999999999999997,0.6413043478260869,0.007194244604316557,0.6656636576395855,0.6875124278212997,0.5391287328481462,1.0,0.0,0.5930790525307106,0.4895405539878167,4.191158901684127,1165.426829565272
2082,5,4325,"soccer workout, endurance",Let’s train together! Today I’m going through a soccer workout to build stamina. (variant 4),"Amazing content, keep it up! | Loved this video! | High quality and well presented. | This was super entertaining. | Great explanation, very helpful.",338,36,13,55,43.43,,,,4,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.7156761884689331,0.5,0.31044071912765503,0.6509733319282531,0.3673085033893585,0.5091409176588058,0.7766121330877258,1.0553224266175452,1.051449831421793,1.051449831421793,True,0.08947976878612716,0.003005780346820809,0.012716763005780347,0.6230904432994128,0.0,0.0,0.0,0.0862745098039216,0.12832664965366397,1.0,0.4054539131687075,0.0,0.7880411471882846,0.9210929432320701,0.3103127614819383,4.275163927394312,724.2313624509907
2083,10,24839,"cooking, food, recipe","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating. (variant 4)","Too repetitive and unoriginal. | Not useful at all. | Disliked the presentation style. | Really boring, I didn't enjoy this. | Poor quality, needs improvement.",2247,181,152,336,40.55,,,,3,0.25179546177387235,5,Negative,0.012456013976944968,0.7310585786300049,0.9984015822410583,0.5,0.002463525626808405,0.9181986811577423,0.15172446793876587,0.5349615745482541,0.8248007853890068,1.0649601570778013,0.9847394117716826,0.9847394117716826,True,0.10386891581786706,0.00611940899392085,0.013527114618140827,0.3132772770643234,0.9917808219178081,0.8186528497409327,1.0,1.0,0.051273985530040714,0.0,0.6639399745125892,0.7562552068632216,1.0,0.0,0.5578117610470963,3.9159977832460084,1421.267068054641
2084,10,4442,"homemade meal, cooking guide","In this video I’m preparing a homemade dish, explaining each step so you can follow along easily. (variant 2)","Thanks for sharing. | Not bad, could be better. | This was okay overall. | I learned something new. | Interesting perspective.",437,23,18,28,40.39,,,,3,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.974319338798523,0.5,0.0042829508893191814,0.832023537158966,0.1529980656225234,0.4925108013907447,0.7455756302596759,1.0491151260519351,1.0278379628787733,1.0278379628787733,True,0.10760918505177848,0.00405222872579919,0.006303466906798739,0.5177175359851122,0.0,0.0,0.0,0.0,0.04624095627555828,0.6875124278212997,0.7392619565034011,0.36074885316632693,0.14985239269449796,0.4964393460020682,0.23795520691693078,3.9159977832460084,606.2939559185943
2085,11,20066,"fps, gaming",Watch this intense Valorant gameplay where I break down how I won clutch rounds. (variant 2),"Poor quality, needs improvement. | Not useful at all. | Really boring, I didn't enjoy this. | Disliked the presentation style. | Too repetitive and unoriginal.",800,161,150,204,67.82,,,,5,0.25179546177387235,5,Negative,0.012456013976944966,0.2689414213699951,0.03240196034312248,0.5,0.0006621362408623099,0.10336379865118427,0.15046349536860362,0.12691364700989394,0.06326788610634908,0.9126535772212698,0.9390474378147231,0.9390474378147231,True,0.055367287949765774,0.007475331406359015,0.01016645071264826,0.42235727706432336,0.14995269631031222,0.6,1.0,0.5789473684210528,1.0,0.0,0.12640265966372607,1.0,0.5442341694100683,0.2704775823854887,0.46249985406175015,3.907932069840111,1180.8508805455012
2086,5,7826,"soccer drills, fitness",Follow along as I do exercises focused on strength and endurance for athletes. (variant 3),"Great explanation, very helpful. | This was super entertaining. | Amazing content, keep it up! | High quality and well presented. | Loved this video!",675,50,51,70,50.12,,,,4,0.7489507388323545,5,Positive,0.0170368024621816,0.7310585786300049,0.6529495120048523,0.5,0.0010100480867549777,0.676382231992398,0.1507070336607285,0.41354463282656323,0.5982024144349958,1.0196404828869992,1.0407452483026294,1.0407452483026294,True,0.09915665729619218,0.00651673907487861,0.008944543828264758,0.6498504432994128,0.19823529411764707,0.1590909090909091,0.3333333333333334,0.1450980392156863,0.37222019686474656,1.0,0.5904982478666769,0.7678467323227209,0.3848481549281223,1.0,0.4664088964891709,4.275163927394312,1088.5403131681264
2087,8,3587,"skincare, makeup haul",I’m sharing my favorite skincare hacks and beauty advice in today’s video. (variant 3),"High quality and well presented. | Great explanation, very helpful. | Loved this video! | This was super entertaining. | Amazing content, keep it up!",241,36,13,46,64.71,,,,1,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.001759324804879725,0.5,0.001158209634013474,0.1512315273634158,0.15081074674380943,0.15102113705361261,0.10825928429374708,0.9216518568587494,1.0113486604941544,1.0113486604941544,True,0.08084750487872874,0.0036241984945637024,0.01282408698076387,0.7082104432994127,0.038402457757296504,0.05042016806722683,0.0,0.0,0.7845382963493196,1.0,0.44876418183275407,0.27773689031249904,0.7634381459367497,0.9412759076558511,0.4153926678306799,4.404995834172233,940.9006923346826
2088,5,9105,"strength training, soccer",Follow along as I do exercises focused on strength and endurance for athletes. (variant 4),"Interesting perspective. | Not bad, could be better. | I learned something new. | Thanks for sharing. | This was okay overall.",776,77,69,88,67.34,,,,4,0.5935958933085204,5,Neutral,0.026196112352528562,0.7310585786300049,0.616899847984314,0.5,0.0010243381839245558,0.6511474671780212,0.15071703672874717,0.40093225195338417,0.5746641427639401,1.014932828552788,1.0175832736290293,1.0175832736290293,True,0.10126304228445909,0.007578253706754531,0.009665019220208676,0.6255175359851122,0.25764705882352945,0.4659090909090909,0.4912280701754386,0.21568627450980393,1.0,0.6875124278212997,0.6307771668979578,1.0,0.46185604218429194,0.9282496973550713,0.5621492680170781,4.275163927394312,1311.986424059883
2089,10,24461,"baking, kitchen tips","Here’s a cooking tutorial where I walk you through ingredients, preparation, and plating. (variant 5)","Not bad, could be better. | Thanks for sharing. | I learned something new. | Interesting perspective. | This was okay overall.",2262,216,53,301,43.92,,,,3,0.5935958933085204,5,Neutral,0.026196112352528562,0.7310585786300049,0.9984259009361267,0.5,0.0024030571803450584,0.9182157042442901,0.15168214002624153,0.5349489221352658,0.8247771724060808,1.0649554344812162,1.0325900554075575,1.0325900554075575,True,0.103470831118924,0.0021667143616368916,0.012305302317975553,0.5318375359851122,1.0,1.0,0.2611940298507463,0.8863636363636364,0.15728216420257946,0.6875124278212997,0.6559232979983024,0.0,0.8562055010059516,0.5307267393097883,0.6457597635395517,3.9159977832460084,1645.3526976029948
2090,7,4853,"tech review, pc setup",This video explains a step-by-step PC guide for better productivity. (variant 3),"Really boring, I didn't enjoy this. | Not useful at all. | Too repetitive and unoriginal. | Poor quality, needs improvement. | Disliked the presentation style.",401,23,15,52,37.14,,,,7,0.25179546177387235,5,Negative,0.012456013976944968,0.8807970779778823,0.5194247364997864,0.5,0.0011322139762341976,0.6278364389432152,0.15079254978336393,0.3893144943632896,0.552982119590532,1.0105964239181064,0.968430291823774,0.968430291823774,True,0.09045950958170204,0.0030908716257984753,0.01071502163610138,0.2996372770643234,0.06506180871828234,0.0,0.027777777777777783,0.0,0.0,0.0,0.5460850174304553,0.23328357401560204,0.659550613943913,0.0,0.05761273936884544,3.454314055179228,166.412969205081
2091,9,14641,"acoustic guitar, cover song",I’m performing a guitar cover and adding my own style to the music. (variant 2),"This was okay overall. | Thanks for sharing. | I learned something new. | Not bad, could be better. | Interesting perspective.",1405,60,51,216,42.31,,,,8,0.5935958933085204,5,Neutral,0.026196112352528562,0.5,0.017094941809773445,0.5,0.0063613648526370525,0.16196645926684142,0.15445295539684592,0.15820970733184367,0.12167519060334057,0.9243350381206681,0.9904039364993933,0.9904039364993933,True,0.10354483983334471,0.0034833686223618605,0.014753090635885526,0.5253975359851122,0.5277492291880781,0.17999999999999997,0.3804347826086957,1.0,0.1227014376462722,0.6875124278212997,0.6537619237690053,0.24167196538302713,1.0,0.375219072639752,0.5004118782733022,4.191158901684127,1191.3076945763548
2092,14,3537,"travel diary, exploring",Here’s a travel diary where I share experiences from my recent trip. (variant 2),"High quality and well presented. | Loved this video! | Amazing content, keep it up! | Great explanation, very helpful. | This was super entertaining.",272,16,23,33,63.05,,,,2,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.0001692782243480906,0.5,0.001129222335293889,0.15011849475704367,0.15079045563470572,0.15045447519587468,0.10720173291727184,0.9214403465834544,1.011285207411566,1.011285207411566,True,0.08792762227876731,0.006502685891998869,0.009329940627650551,0.7015704432994128,0.042924528301886776,0.015151515151515155,0.0862068965517241,0.03492063492063492,0.7732168850072778,1.0,0.5010404905114502,0.8055267544868453,0.4409954395283611,0.9309603907569864,0.4307457310302946,8.461923484876074,507.90484033220423
2093,12,18255,"bible study, scripture reading",Today we’ll read a passage from the Bible and reflect on its meaning in our lives. (variant 2),"Not useful at all. | Really boring, I didn't enjoy this. | Too repetitive and unoriginal. | Disliked the presentation style. | Poor quality, needs improvement.",1308,110,94,272,36.54,,,,0,0.25179546177387235,5,Negative,0.012456013976944968,0.5,0.0007461049826815724,0.5,0.00018951921083498746,0.15052227348787708,0.1501326634475845,0.1503274684677308,0.10696470242309605,0.9213929404846193,0.9416692467937279,0.9416692467937279,True,0.0828266228430567,0.005149274171459874,0.01490002738975623,0.29723727706432346,0.5328467153284672,0.6721311475409837,0.5256410256410255,0.7611464968152867,0.004660194174757191,0.0,0.39002959009450494,0.5295456830421075,1.0,0.0,0.3474449448656446,6.266901119398733,553.1763681213899
2094,1,21240,"gaming, ranked match",Jump into the action with me as I play an FPS match and talk through strategies. (variant 6),"High quality and well presented. | Loved this video! | Great explanation, very helpful. | Amazing content, keep it up! | This was super entertaining.",1185,140,102,194,55.74,,,,5,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.6270329356193542,0.5,0.005197814665734768,0.5889230549335479,0.15363847026601432,0.3712807625997811,0.519326073062862,1.0038652146125724,1.0360126678203012,1.0360126678203012,True,0.06718455743879473,0.00480225988700565,0.009133709981167608,0.6723304432994127,0.33207190160832545,0.48648648648648646,0.5862068965517241,0.5350877192982456,0.5532544378698226,1.0,0.2729771822514234,0.1690996928445041,0.40215091608314024,1.0,0.6044553102927975,3.907932069840111,1543.2904013724421
2095,4,20320,"journey, travel guide",Here’s a travel diary where I share experiences from my recent trip. (variant 3),"Great explanation, very helpful. | Amazing content, keep it up! | High quality and well presented. | This was super entertaining. | Loved this video!",1029,89,68,139,42.69,,,,2,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.0001768222136888653,0.5,0.0012474572286009789,0.1501237755495822,0.15087322006002069,0.15049849780480146,0.1072838915627335,0.9214567783125467,1.0112901369302936,1.0112901369302936,True,0.058366141732283466,0.0033464566929133858,0.0068405511811023625,0.6201304432994128,0.4,0.3838383838383838,0.3448275862068965,0.3714285714285714,0.18049490538573498,1.0,0.13248287238052908,0.22380085641823452,0.13793906288887348,0.7435408648652859,0.48260046673280027,8.461923484876074,569.0482698781084
2096,7,7776,"pc, tech, windows",This video explains a step-by-step PC guide for better productivity. (variant 4),"Not useful at all. | Disliked the presentation style. | Poor quality, needs improvement. | Too repetitive and unoriginal. | Really boring, I didn't enjoy this.",720,66,51,100,62.83,,,,7,0.25179546177387235,5,Negative,0.012456013976944966,0.8807970779778823,0.5205938220024109,0.5,0.0012324234703555703,0.6286547987950524,0.1508626964292489,0.3897587476121506,0.5538112218645268,1.0107622443729054,0.9684800379602136,0.9684800379602136,True,0.1076388888888889,0.006558641975308642,0.01286008230452675,0.4023972770643234,0.2726089785296031,0.3257575757575758,0.3611111111111111,0.22535211267605634,1.0,0.0,0.8240275835352456,0.9523415789162948,0.9523636510481153,0.25704576664750745,0.37260634048744146,3.454314055179228,1076.264176021546
2097,12,4319,"bible, prayer",In this devotion I’ll share a verse and then guide a prayer session for encouragement. (variant 4),"Great explanation, very helpful. | Loved this video! | Amazing content, keep it up! | High quality and well presented. | This was super entertaining.",400,39,12,33,52.78,,,,0,0.7489507388323545,5,Positive,0.0170368024621816,0.7310585786300049,0.0386187806725502,0.5,0.007107866462320089,0.24635072005978662,0.15497550652362405,0.20066311329170533,0.20090525928687245,0.9401810518573746,1.016907418993742,1.016907418993742,True,0.10442231998147719,0.0027784209307710117,0.007640657559620283,0.6604904432994128,0.02302077484559231,0.09016393442622953,0.0,0.0,0.6353398058252427,1.0,0.7081597773628758,0.021249310347033527,0.20649561447973816,0.9738347037491735,0.4162265414208029,6.266901119398733,662.6853834005915
2098,12,17409,"christian, prayer session",Join me for a time of scripture reading and prayer together. (variant 2),"High quality and well presented. | Great explanation, very helpful. | This was super entertaining. | Loved this video! | Amazing content, keep it up!",829,91,61,186,55.22,,,,0,0.7489507388323545,5,Positive,0.0170368024621816,0.5,0.00504692830145359,0.5,0.0028629035223275423,0.1535328498110175,0.15200403246562927,0.15276844113832339,0.11152024815548152,0.9223040496310964,1.0115443183258583,1.0115443183258583,True,0.05635016370842667,0.0035039347463955424,0.010684128898845425,0.6702504432994127,0.26389668725435145,0.5163934426229508,0.3141025641025641,0.48726114649681534,0.7300970873786405,1.0,0.0,0.1767950162107006,0.5391702007578625,1.0,0.556907778574769,6.266901119398733,886.6677350843904
2099,11,6142,"valorant, clutch gameplay",Here’s a ranked gaming match with commentary on positioning and decision making. (variant 3),"Too repetitive and unoriginal. | Really boring, I didn't enjoy this. | Not useful at all. | Disliked the presentation style. | Poor quality, needs improvement.",721,40,42,70,46.27,,,,9,0.25179546177387235,5,Negative,0.012456013976944966,0.5,0.1934012770652771,0.5,0.0011278246529400349,0.285380893945694,0.15078947725705802,0.21808518560137602,0.23341977619064566,0.9466839552381292,0.9492565512197808,0.9492565512197808,True,0.13073917290784762,0.006838163464669489,0.011396939107782481,0.3361572770643234,0.2795257637938896,0.09933774834437088,0.4197530864197531,0.14705882352941177,0.23681462140992168,0.0,0.8795264360881425,0.7947582153496722,0.6943329735628057,0.08421644086805372,0.23740254778485176,3.649261007152886,649.0989587838397
2100,7,12463,"software tutorial, windows",Here’s a tech review where I go over setup and performance improvements.,"Disliked the presentation style. | Not useful at all. | Really boring, I didn't enjoy this. | Poor quality, needs improvement. | Too repetitive and unoriginal.",1127,89,59,87,51.98,,,,7,0.25179546177387235,5,Negative,0.012456013976944966,0.5,0.0013290275819599628,0.5,0.0018206419190391898,0.15093031930737197,0.15127444934332743,0.1511023843253497,0.10841091469358272,0.9216821829387165,0.941756019529957,0.941756019529957,True,0.10230281633635561,0.004734012677525475,0.006980662761774854,0.3589972770643234,0.5374105400130124,0.5,0.4351851851851852,0.1643192488262911,0.5776566757493187,0.0,0.7376960769276707,0.573996368503892,0.14978929123444118,0.14848420307703425,0.36798547117897024,3.454314055179228,1062.9169095947884
user_video_3190,new_user_001,10000,Check out this amazing content! #viral #fyp,"This video showcases a brilliant chess tactic involving a queen sacrifice. It opens with a young chess player, Ediz Gürel, contemplating a move before transitioning to an animated chessboard. The core of the content is White's tactical sequence, where a Queen sacrifice on a7 (Qxa7!!) leads to a forced checkmate in five moves (Qxa7!! Kxa7, Rxh8+ Kg7, Nf6+ Kg8, Be7#).

This educational demonstration highlights advanced tactical vision and precise calculation, illustrating how sacrificing a high-value piece can lead to a decisive victory. It provides valuable insight for chess enthusiasts into complex combinations and checkmate patterns, presented with clear move annotations. The content's purpose is to entertain and instruct, showcasing a remarkable strategic play attributed to Ediz Gürel and Denis Lazavik.",This is amazing! | Love this content | Great video | So cool! | Awesome work,1200,150,80,45,75.5,videoplayback.mp4,True,False,9,0.7144533667713404,5,Positive,0.011976194962308366,0.8807970779778823,0.3630138635635376,0.5,0.0018932502716779709,0.518348827887841,0.15132527519017458,0.3348370515390078,0.4513117956416855,0.9902623591283372,1.027102179086489,1.027102179086489,True,0.143,0.008,0.0045,0.7306720200628043,0.4979480164158686,0.827814569536424,0.8888888888888888,0.05514705882352943,1.0,0.9306104678901836,1.0,1.0,0.0,1.0,0.7755306069949833,3.649261007152886,2332.4758964163066
